case_id,event_order,event_type,agent_id,ts_label,payload_json,created_step
RC00000817,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000817; keep under review pending confirmation."",""file"":""recommended_action_RC00000817.md"",""cited"":[{""f"":""customer_pattern_RC00000817.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000817.md"",""a"":""merchant""},{""f"":""network_graph_RC00000817.json"",""a"":""network""},{""f"":""policy_match_RC00000817.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3145.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_177 as an elevated-risk signal.""}]}",183
RC00000818,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000818 opened from transaction TX0000078340; P2 priority.""}",220
RC00000818,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000018408 generated a CASH_OUT transaction for USD 2947.90. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 2947.90.""}",220
RC00000818,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000011849 has risk score 85; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 85.""}",220
RC00000818,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-178.""}",220
RC00000818,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",220
RC00000818,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000818; keep under review pending confirmation."",""file"":""recommended_action_RC00000818.md"",""cited"":[{""f"":""customer_pattern_RC00000818.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000818.md"",""a"":""merchant""},{""f"":""network_graph_RC00000818.json"",""a"":""network""},{""f"":""policy_match_RC00000818.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2947.90 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_178 as an elevated-risk signal.""}]}",220
RC00000819,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000819 opened from transaction TX0000078461; P2 priority.""}",341
RC00000819,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000019981 generated a PAYMENT transaction for USD 2392.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 2392.00.""}",341
RC00000819,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00000741 has risk score 84; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 84.""}",341
RC00000819,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-179.""}",341
RC00000819,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",341
RC00000819,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":53,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000819; keep under review pending confirmation."",""file"":""recommended_action_RC00000819.md"",""cited"":[{""f"":""customer_pattern_RC00000819.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000819.md"",""a"":""merchant""},{""f"":""network_graph_RC00000819.json"",""a"":""network""},{""f"":""policy_match_RC00000819.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 2392.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_179 as an elevated-risk signal.""}]}",341
RC00000820,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000820 opened from transaction TX0000078498; P2 priority.""}",378
RC00000820,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000000462 generated a CASH_OUT transaction for USD 3242.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: CASH_OUT amount USD 3242.80.""}",378
RC00000820,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""C000016431 has risk score 85; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 85.""}",378
RC00000820,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-180.""}",378
RC00000820,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",378
RC00000820,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":54,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000820; keep under review pending confirmation."",""file"":""recommended_action_RC00000820.md"",""cited"":[{""f"":""customer_pattern_RC00000820.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000820.md"",""a"":""merchant""},{""f"":""network_graph_RC00000820.json"",""a"":""network""},{""f"":""policy_match_RC00000820.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 3242.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_180 as an elevated-risk signal.""}]}",378
RC00000821,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000821 opened from transaction TX0000078878; P2 priority.""}",14
RC00000821,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000005402 generated a PAYMENT transaction for USD 631.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 631.80.""}",14
RC00000821,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00003664 has risk score 91; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 91.""}",14
RC00000821,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-181.""}",14
RC00000821,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",14
RC00000821,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":52,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000821; keep under review pending confirmation."",""file"":""recommended_action_RC00000821.md"",""cited"":[{""f"":""customer_pattern_RC00000821.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000821.md"",""a"":""merchant""},{""f"":""network_graph_RC00000821.json"",""a"":""network""},{""f"":""policy_match_RC00000821.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 631.80 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_181 as an elevated-risk signal.""}]}",14
RC00000822,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000822 opened from transaction TX0000078915; P1 priority.""}",51
RC00000822,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000005883 generated a DEBIT transaction for USD 1940.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: DEBIT amount USD 1940.00.""}",51
RC00000822,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00004367 has risk score 92; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 92.""}",51
RC00000822,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 92."",""finding"":""Graph risk edge observed; cluster RING-182.""}",51
RC00000822,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends hold, escalation, and dispute workflow."",""finding"":""Auto-hold and fraud-ops escalation.""}",51
RC00000822,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":89,""confidence"":0.91,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""policy"",""label"":""Policy"",""level"":""AUTO-HOLD"",""tone"":""warn""}],""narrative"":""High-confidence fraud investigation for RC00000822; keep the transaction held and open dispute workflow."",""file"":""recommended_action_RC00000822.md"",""cited"":[{""f"":""customer_pattern_RC00000822.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000822.md"",""a"":""merchant""},{""f"":""network_graph_RC00000822.json"",""a"":""network""},{""f"":""policy_match_RC00000822.md"",""a"":""policy""}],""actions"":[{""t"":""Hold transaction"",""d"":""Keep USD 1940.00 held pending fraud-ops review.""},{""t"":""Open dispute case"",""d"":""Start customer-confirmation and dispute workflow.""},{""t"":""Write pattern memory"",""d"":""Persist cluster_RING_182 as a future recall signal.""}]}",51
RC00000823,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000823 opened from transaction TX0000079036; P2 priority.""}",172
RC00000823,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000007456 generated a PAYMENT transaction for USD 5010.00. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 5010.00.""}",172
RC00000823,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00001666 has risk score 91; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 91.""}",172
RC00000823,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-183.""}",172
RC00000823,5,agent_message,policy,T+8s,"{""type"":""agent"",""agent"":""policy"",""ts"":""T+8s"",""narrative"":""Policy match recommends conditional review before release."",""finding"":""Conditional manual review.""}",172
RC00000823,6,synthesis_ready,,T+10s,"{""type"":""synthesis"",""ts"":""T+10s"",""score"":57,""confidence"":0.78,""verdicts"":[{""agent"":""customer"",""label"":""Anomaly"",""level"":""MED"",""tone"":""warn""},{""agent"":""merchant"",""label"":""Merchant"",""level"":""HIGH"",""tone"":""danger""},{""agent"":""network"",""label"":""Network"",""level"":""MED"",""tone"":""warn""},{""agent"":""policy"",""label"":""Policy"",""level"":""REVIEW"",""tone"":""warn""}],""narrative"":""Elevated-risk investigation for RC00000823; keep under review pending confirmation."",""file"":""recommended_action_RC00000823.md"",""cited"":[{""f"":""customer_pattern_RC00000823.md"",""a"":""customer""},{""f"":""merchant_risk_RC00000823.md"",""a"":""merchant""},{""f"":""network_graph_RC00000823.json"",""a"":""network""},{""f"":""policy_match_RC00000823.md"",""a"":""policy""}],""actions"":[{""t"":""Manual review"",""d"":""Review USD 5010.00 transaction before release.""},{""t"":""Write risk note"",""d"":""Persist cluster_RING_183 as an elevated-risk signal.""}]}",172
RC00000824,1,system_event,,T+0s,"{""type"":""system"",""ts"":""T+0s"",""text"":""Case RC00000824 opened from transaction TX0000079073; P2 priority.""}",209
RC00000824,2,agent_message,customer,T+2s,"{""type"":""agent"",""agent"":""customer"",""ts"":""T+2s"",""narrative"":""C000007937 generated a PAYMENT transaction for USD 4468.80. The amount and flow shape are outside the normal synthetic baseline."",""finding"":""Customer anomaly: PAYMENT amount USD 4468.80.""}",209
RC00000824,3,agent_message,merchant,T+4s,"{""type"":""agent"",""agent"":""merchant"",""ts"":""T+4s"",""narrative"":""M00002369 has risk score 92; the transaction matches an elevated merchant or payout pattern."",""finding"":""Merchant or beneficiary risk score 92.""}",209
RC00000824,4,agent_message,network,T+6s,"{""type"":""agent"",""agent"":""network"",""ts"":""T+6s"",""narrative"":""The case graph links customer, device, payout account, and receiver with max edge risk 70."",""finding"":""Graph risk edge observed; cluster RING-184.""}",209
